id,id-new,genreNo,favorite,songName_text,songDetail_text,songSubtitle_text,starMax,combinedTier,combinedTierUra,clearTier,dfcTier,clearTierUra,dfcTierUra,date,debut,source,volume,replaygain,order,starEasy,starNormal,starHard,starMania,starUra,shinutiEasy,shinutiNormal,shinutiHard,shinutiMania,shinutiUra,shinutiEasyDuet,shinutiNormalDuet,shinutiHardDuet,shinutiManiaDuet,shinutiUraDuet,scoreEasy,scoreNormal,scoreHard,scoreMania,scoreUra,branchEasy,branchNormal,branchHard,branchMania,branchUra,songName_font,songDetail_font,songSubtitle_font,previewPos,fumenOffsetPos,tjaFileHash,areFilesGZipped,uniqueId,songFileName
pecori,,0,False,PECORI♥NIGHT -Cover-,Bay City Rollers (Saturday Night),Gorie With Jasmine & Joann,8,0.0,0.0,,,,,2005-12-08,CS6,AC8,0.71,-10.02,80,3,4,5,8,0,8670,5250,3390,2460,0,8690,5250,15800,17860,0,1001050,1001400,1000550,1001220,0,False,False,False,False,False,1,1,1,49555,0,0,False,1871,song_pecori
phuman,,0,False,PERFECT HUMAN,,RADIO FISH,8,0.0,0.0,,,,,2016-07-07,3DS3,Nijiiro,1.0,-3.8,81,2,3,4,8,0,12750,6450,4220,2710,0,12750,6450,4220,2710,0,1000200,1000200,1000600,1000350,0,False,False,False,False,False,1,1,1,49448,20,0,False,542,song_phuman
poly,,0,False,Polyrhythm,,Perfume,8,0.0,0.0,,,,,2008-03-18,AC11,AC0,1.0,-7.27,82,4,6,5,8,0,7650,4730,3220,1750,0,7680,4760,3250,1740,0,1000400,1000200,1001960,1005050,0,False,False,False,False,False,1,1,1,32982,0,0,False,1447,song_poly
ryusei,,0,False,R.Y.U.S.E.I.,,Sandaime J Soul Brothers (EXILE TRIBE),8,0.0,0.0,,,,,2015-07-01,AC0 Murasaki,Nijiiro,1.0,-4.53,83,3,5,7,8,0,7790,5260,3370,2680,0,7780,5260,3370,2670,0,1001120,1001140,1000250,1001980,0,False,False,False,False,False,1,1,1,74478,20,0,False,611,song_ryusei
umrest,,0,False,RESTART,,TOSHIMITSU,8,0.0,0.0,,,,,2020-10-21,Nijiiro,Nijiiro,1.0,-6.0,84,2,3,4,8,0,12410,9990,4560,1820,0,12410,9990,4550,1810,0,1000400,1000110,1001360,1003980,0,False,False,False,False,False,1,1,1,87752,20,0,False,763,song_umrest
xb1_yorukk,"yorukk,yoruk2",0,False,Racing Into the Night,,YOASOBI,8,0.0,0.0,,,,,2020-09-16,Nijiiro,XB1,1.0,0.0,85,1,2,4,8,0,13070,8850,3980,2070,0,500,500,500,500,500,1000620,1000000,1000400,1004110,0,False,False,False,False,False,1,1,1,74980,0,0,False,1,song_xb1_yorukk
rip_rakuen,RIP_rakuen,0,False,Rakuen Baby,,RIP SLYME,8,0.0,0.0,,,,,2010-07-23,iOS,iOS,1.0,-6.67,86,4,4,7,8,0,7850,6380,3770,2670,0,7850,6380,3770,2670,0,1001250,1000580,1000080,1000080,0,False,False,False,False,False,1,1,1,38581,0,0,False,1573,song_rip_rakuen
romanc,,0,False,Romance,,PENICILLIN,8,0.0,0.0,,,,,2008-12-11,AC12,iOS/AR,1.0,-6.35,87,3,4,5,8,0,9230,5930,2940,1840,0,9230,5930,2940,1840,0,1000640,1000640,1002160,1003620,0,False,False,False,False,False,1,1,1,3055,0,0,False,1178,song_romanc
skrnb,,0,False,Sakuranbo,,Ai Otsuka,8,0.0,0.0,,,,,2004-07-15,AC6,Nijiiro,1.0,-5.34,88,4,4,4,8,0,8770,6980,4930,3300,0,8770,6980,4930,3300,0,1000780,1000240,1001890,1000900,0,False,False,False,False,False,1,1,1,53230,20,0,False,639,song_skrnb
elegy,,0,False,Sayonara Elegy,Todome no Kiss,Masaki Suda,8,0.0,0.0,,,,,2018-06-27,Blue,Nijiiro,1.0,-5.79,89,3,4,5,8,0,13280,5820,3360,2020,0,13280,5820,3360,2020,0,1000100,1001120,1000800,1004120,0,False,False,False,False,False,1,1,1,64115,20,0,False,203,song_elegy
lgmsek,,0,False,Sekai Wa Anata Ni Waraikakete Iru,,Little Glee Monster,8,0.0,0.0,,,,,2019-03-28,Green,Nijiiro,1.0,-6.43,90,3,4,5,8,0,15590,11080,6640,2840,0,15590,11080,6640,2830,0,1000460,1000400,1000000,1002140,0,False,False,False,False,False,1,1,1,17211,20,0,False,412,song_lgmsek
196987692,adsho2,0,False,Show,,"Universal Studios Japan ""Zombie de Dance"" Theme Song",8,0.0,0.0,,,,,2024-03-07,NS2,TJA,1.0,0.0,91,2,4,6,8,0,11060,6550,3200,2170,0,11111,6578,3205,2173,1420,1000400,1000900,1001800,1003800,0,False,False,False,False,False,1,1,1,67362,0,196987692,False,,song_196987692
lvsoup,,0,False,Soup,,Sakura Fujiwara,8,0.0,0.0,,,,,2016-11-15,Red,iOS/AR,1.0,-6.43,92,3,5,6,8,0,8560,6020,3720,2260,0,8570,6020,3710,2250,0,1000160,1001000,1002660,1003780,0,False,False,False,False,False,1,1,1,63405,0,0,False,1167,song_lvsoup
sukatb,,0,False,Sukatto Bachan no Uta,Tsukai TV Sukatto Japan,Hyadain (Kenichi Maeyamada),8,0.0,0.0,,,,,2017-08-08,Yellow,Nijiiro,1.0,-8.3,93,3,4,4,8,0,13850,9970,4890,2020,0,13860,9970,4890,2010,0,1000000,1000500,1000460,1004700,0,False,False,False,False,False,1,1,1,788,20,0,False,667,song_sukatb
irsumm,,0,False,Summer Dude,,i☆Ris,8,0.0,0.0,,,,,2021-08-18,iOS/AR,iOS/AR,1.0,-6.92,94,3,5,6,8,0,8070,4320,2630,1800,0,8070,4320,2620,1800,0,1000710,1001100,1003600,1000600,0,False,False,False,False,False,1,1,1,76313,0,0,False,1159,song_irsumm
surges,,0,False,Surges,,Orangestar feat. Natsuse & Ruan,8,0.0,0.0,,,,,2023-06-08,NS2,NS2,0.71,-2.55,95,3,4,6,8,0,9580,5500,3090,1870,0,9580,5500,3080,1860,0,1000840,1001100,1002920,1000210,0,False,False,False,False,False,1,1,1,22394,0,0,False,2119,song_surges
alxswn,,0,False,Swan,,[Alexandros],8,0.0,0.0,,,,,2016-11-15,Red,AC0,1.0,-5.8,96,3,4,6,8,0,10770,6340,3820,2300,0,10770,6340,3820,2290,0,1000240,1000140,1000460,1003800,0,False,False,False,False,False,1,1,1,55226,0,0,False,1360,song_alxswn
holtmp,,0,False,TEMPLATE,Hololive,Hoshimachi Suisei,8,0.0,0.0,,,,,2022-03-31,iOS/AR,iOS/AR,0.71,-8.96,97,3,5,6,8,0,14830,6360,3600,1860,0,14830,6350,3600,1850,0,1000410,1001460,1000300,1004800,0,False,False,False,False,False,1,1,1,16129,0,0,False,2050,song_holtmp
yrsdak,yrsda2,0,False,That's Why I Gave Up on Music,,Yorushika,8,0.0,0.0,,,,,2020-11-25,Nijiiro,Nijiiro,1.0,-5.88,98,1,2,4,6,8,21640,10150,5320,3600,2250,21650,10150,5310,3590,2250,1000040,1000800,1001740,1000600,1003100,False,False,False,False,False,1,1,1,62920,20,0,False,814,song_yrsdak
hanzaw,,0,False,Theme of Hanzawa Naoki ～Main Title～,Hanzawa Naoki,Takayuki Hattori,8,0.0,0.0,,,,,2021-03-25,Nijiiro,Nijiiro,0.71,-6.69,99,1,2,2,8,0,11010,9330,6610,2630,0,11020,9330,6600,2620,0,1000100,1000380,1001390,1000500,0,False,False,False,False,False,1,1,1,12201,20,0,False,2169,song_hanzaw
thrill,,0,False,Thriller,,Michael Jackson,8,0.0,0.0,,,,,2010-07-01,DS3,AC14,0.71,-4.41,100,3,4,6,8,0,17420,10460,4570,3060,0,17520,10520,24200,27740,0,1000440,1000500,1000060,1002760,0,False,False,False,False,False,1,1,1,46837,0,0,False,1683,song_thrill
timing,,0,False,Timing,,Black Biscuits,8,0.0,0.0,,,,,2022-12-01,iOS/AR,PTB,0.71,-6.66,101,2,4,6,8,0,12130,6530,4090,2520,0,12130,6530,4080,2520,0,1000660,1000760,1001980,1001280,0,False,False,False,False,False,1,1,1,49627,0,0,False,2083,song_timing
tugaru,,0,False,Tsugaru Kaikyou Fuyugeshiki,,Sayuri Ishikawa,8,0.0,0.0,,,,,2021-11-12,PTB,PTB,0.71,-6.76,102,1,2,4,6,8,19500,11820,7510,4490,2850,19500,11820,7510,4480,2850,1000400,1000280,1000720,1000500,1002250,False,False,False,False,False,1,1,1,26800,0,0,False,1039,song_tugaru
monsun,,0,False,Tsukitotaiyo,,Ketsumeishi,8,0.0,0.0,,,,,2013-11-21,WiiU1,WiiU1,1.0,-6.12,103,3,4,5,8,0,8200,5130,3450,2240,0,8140,5100,3430,2230,1000,1000200,1000790,1002350,1004020,0,False,False,False,False,False,1,1,1,11300,0,0,False,4914,song_monsun
adusse,,0,False,Usseewa,,Ado,8,0.0,0.0,,,,,2021-04-21,Nijiiro,NS1,1.0,-6.84,104,2,2,3,8,0,12310,8300,5140,2380,0,12310,8300,5140,2380,0,1000310,1000000,1000360,1001400,0,False,False,False,False,False,1,1,1,51918,0,0,False,908,song_adusse
nbwalk,,0,False,Walking with you,,Novelbright,8,0.0,0.0,,,,,2021-08-05,NS1,NS1,1.0,-7.59,105,2,4,5,8,0,9710,5620,3180,2050,0,9700,5610,3170,2050,0,1000920,1001620,1002200,1001100,0,False,False,False,False,False,1,1,1,74071,0,0,False,994,song_nbwalk
geswat,,0,False,Watashi Igai Watashi Ja Nai No,,Gesu no Kiwami Otome,8,0.0,0.0,,,,,2016-01-28,White,Nijiiro,1.0,-5.74,106,4,6,6,8,0,8460,5000,3730,2910,0,8460,5000,3730,2910,0,1001080,1001100,1000940,1002640,0,False,False,False,False,False,1,1,1,54803,20,0,False,240,song_geswat
yo7yo7,,0,False,YONA YONA DANCE,,Akiko Wada,8,0.0,0.0,,,,,2021-12-15,Nijiiro,iOS/AR,0.71,-6.67,107,2,5,5,8,0,10710,6080,3570,2000,0,10710,6080,3570,2000,0,1000230,1001020,1001030,1003000,0,False,False,False,False,False,1,1,1,45005,0,0,False,2053,song_yo7yo7
odorik,,0,False,Yoru no Odoriko,,Sakanaction,8,0.0,0.0,,,,,2013-03-13,AC0 Sorairo,WiiU1,1.0,-7.89,108,3,4,5,8,0,6980,5710,3320,1860,0,6990,5740,3320,1850,0,1001280,1000010,1000080,1001440,0,False,False,False,False,False,1,1,1,74501,0,0,False,1339,song_odorik
soiya,,0,False,"Zenryaku, Michi no Ue Yori",,Isseifuubi Sepia,8,0.0,0.0,,,,,2005-07-05,AC7,WiiU2,1.0,-9.38,109,3,4,7,8,0,5720,4120,1930,1540,0,5730,4130,1930,1540,0,1000080,1001740,1004340,1006200,0,False,False,False,False,False,1,1,1,1056,0,0,False,1315,song_soiya
hormon,,0,False,maximum the hormone,,Maximum the Hormone,8,0.0,0.0,,,,,2011-11-16,PS2,PS Vita,1.0,-7.67,110,5,6,7,8,0,5010,3790,2110,1190,0,5040,3820,2130,1200,0,1001280,1000790,1003170,1000310,0,False,False,False,False,False,1,1,1,69621,0,0,False,1117,song_hormon
bisprm,,0,False,promise the star,,BiSH,8,0.0,0.0,,,,,2022-03-16,Nijiiro,Nijiiro,1.0,-6.55,111,3,3,4,6,8,11670,6390,4430,2960,1490,11670,6390,4430,2950,1490,1000750,1001050,1000790,1002020,1000210,False,False,False,False,False,1,1,1,52650,20,0,False,1,song_bisprm
24kara,,0,False,24 karats TRIBE OF GOLD,,EXILE TRIBE,7,0.0,0.0,,,,,2013-03-13,AC0 Sorairo,iOS/AR,1.0,-7.85,112,3,4,4,7,0,13170,7790,5060,3280,0,13170,7790,5060,3260,0,1000650,1000930,1000060,1001180,0,False,False,False,False,False,1,1,1,16997,0,0,False,1142,song_24kara
dora36,,0,False,360°,,miwa,7,0.0,0.0,,,,,2015-11-26,WiiU3,NSRPG2,1.0,-7.19,113,2,3,5,7,0,12980,8080,3500,2560,0,12970,8070,3490,2550,0,1000680,1000960,1002000,1001660,0,False,False,False,False,False,1,1,1,13738,0,0,False,1067,song_dora36
366day,,0,False,366 Nichi,,HY,7,0.0,0.0,,,,,2009-07-14,AC12.5,NS1,1.0,-5.59,114,2,3,5,7,0,10130,6720,4650,2540,0,10130,6720,4650,2530,0,1000840,1000640,1001150,1001800,0,False,False,False,False,False,1,1,1,89309,0,0,False,904,song_366day
kzniii,,0,False,AIAIAI,,Kizuna AI feat. Yasutaka Nakata,7,0.0,0.0,,,,,2019-06-30,Green,Nijiiro,1.0,-7.18,115,3,3,4,7,0,10370,8140,3960,2540,0,10370,8140,3950,2530,0,1000620,1000280,1002360,1003880,0,False,False,False,False,False,1,1,1,1980,20,0,False,408,song_kzniii
holahy,,0,False,Ahoy!! We are Houshou Pirates,Hololive,Houshou Marine,7,0.0,0.0,,,,,2023-01-19,Nijiiro,NS2,0.71,-3.4,116,3,4,5,7,0,8950,5060,3260,2320,0,8950,5060,3260,2310,0,1000650,1000660,1002140,1004260,0,False,False,False,False,False,1,1,1,19742,0,0,False,2079,song_holahy
kan,,0,False,Ai Wa Katsu,,Kan,7,0.0,0.0,,,,,2006-12-20,AC9,iOS,1.0,-8.45,117,3,5,5,7,0,7180,4930,3310,2550,0,7180,4930,3310,2550,0,1000820,1000060,1002720,1002400,0,False,False,False,False,False,1,1,1,5187,0,0,False,1555,song_kan
kykamb,,0,False,Ambivalent,,Sakurazaka46,7,0.0,0.0,,,,,2019-04-25,Green,Nijiiro,1.0,-7.0,118,2,2,4,7,0,16240,11230,6050,2550,0,16240,11230,6040,2540,0,1000440,1000140,1001250,1002200,0,False,False,False,False,False,1,1,1,15732,20,0,False,402,song_kykamb
engarm,,0,False,Armor Break,,enogu,7,0.0,0.0,,,,,2021-06-01,iOS/AR,iOS/AR,1.0,-7.12,119,3,4,4,7,0,11980,7410,5140,2730,0,11980,7410,5140,2730,0,1000540,1000640,1000520,1000820,0,False,False,False,False,False,1,1,1,50295,0,0,False,1150,song_engarm
adashu,,0,False,Ashura-chan,,Ado,7,0.0,0.0,,,,,2022-04-20,Nijiiro,Nijiiro,1.0,-7.38,120,2,3,4,7,0,14170,7450,3750,2160,0,14170,7450,3740,2160,1000,1000500,1000550,1002100,1000860,0,False,False,False,False,False,1,1,1,46473,20,0,False,1,song_adashu
attaka,,0,False,Atatakai'n Dakara♪,,Kumamushi,7,0.0,0.0,,,,,2015-04-01,AC0 Murasaki,AC0,1.0,-4.58,121,3,5,4,7,0,10240,5160,3590,2400,0,10240,5160,3590,2400,0,1000580,1000220,1000430,1001500,0,False,False,False,False,False,1,1,1,72297,0,0,False,1363,song_attaka
wat,,0,False,Boku no Kimochi,,WaT,7,0.0,0.0,,,,,2006-03-23,AC8,AC8,0.71,-10.3,122,3,3,4,7,0,9460,7140,3360,2270,0,9510,7190,3380,2100,0,1000000,1001260,1000460,1000430,0,False,False,False,False,False,1,1,1,1642,0,0,False,1876,song_wat
koda,,0,False,Butterfly,,Kumi Koda,7,0.0,0.0,,,,,2006-12-20,AC9,AC9,0.71,-10.81,123,3,4,6,7,0,9700,6190,2660,2280,0,9790,6240,2680,2290,0,1000100,1000200,1001780,1004200,0,False,False,False,False,False,1,1,1,89793,0,0,False,1837,song_koda
cancan,,0,False,CANDY CANDY,,Kyary Pamyu Pamyu,7,0.0,0.0,,,,,2013-08-08,iOS,iOS,1.0,-6.79,124,3,4,6,7,0,10490,6770,3930,2890,0,10490,6770,3930,2890,0,1000750,1000990,1001820,1000750,0,False,False,False,False,False,1,1,1,61264,0,0,False,1532,song_cancan
citrus,,0,False,CITRUS,The Way of the Househusband: Live Action,Da-iCE,7,0.0,0.0,,,,,2022-07-27,Nijiiro,NS2,0.71,-2.83,125,2,3,5,7,0,13640,8510,5450,3360,0,13640,8510,5440,3350,0,1000620,1000870,1001500,1002820,0,False,False,False,False,False,1,1,1,49776,0,0,False,2057,song_citrus
umauma,,0,False,Caramelldansen -Speedycake Remix-,,Caramella Girls,7,0.0,0.0,,,,,2008-12-11,AC12,AC0,1.0,-6.95,126,3,5,5,7,0,6610,4640,2510,1970,0,6610,4640,2510,1970,0,1001110,1001800,1003790,1004060,0,False,False,False,False,False,1,1,1,62839,0,0,False,1483,song_umauma
hoshi,,0,False,Chijou no Hoshi,,Miyuki Nakajima,7,0.0,0.0,,,,,2006-03-23,AC8,iOS,1.0,-6.24,127,3,4,5,7,0,15800,10610,5570,3330,0,15800,10610,5570,3320,0,1000200,1000740,1000460,1002070,0,False,False,False,False,False,1,1,1,66233,0,0,False,1551,song_hoshi
bnxmas,,0,False,Christmas Song,,back number,7,0.0,0.0,,,,,2017-03-15,Yellow,Nijiiro,1.0,-7.19,128,3,4,5,7,0,8890,6110,3720,2240,0,8890,6110,3710,2240,0,1000980,1000130,1002580,1001440,0,False,False,False,False,False,1,1,1,74251,20,0,False,92,song_bnxmas
dmonky,,0,False,DANCE MONKEY,,Tones & I,7,0.0,0.0,,,,,2022-10-15,Nijiiro,Nijiiro,1.0,-3.66,129,2,2,5,7,0,8670,5420,3410,2510,0,8670,5420,3410,2500,1000,1000650,1000080,1001020,1003170,0,False,False,False,False,False,1,1,1,107936,20,0,False,1,song_dmonky
ddudu,,0,False,DDU-DU DDU-DU,,BLACKPINK,7,0.0,0.0,,,,,2021-09-25,Nijiiro,NS2,0.71,-1.41,130,2,2,4,7,0,12150,7780,4600,2870,0,12150,7780,4600,2870,0,1000700,1000940,1001500,1000660,0,False,False,False,False,False,1,1,1,8029,0,0,False,2006,song_ddudu
dparad,,0,False,DREAMERS’ PARADISE,,DANCE EARTH PARTY,7,0.0,0.0,,,,,2015-11-26,WiiU3,Nijiiro,1.0,-6.37,131,3,4,6,7,0,12260,7930,2920,2030,0,12250,7930,2920,2030,0,1000700,1000790,1000880,1000240,0,False,False,False,False,False,1,1,1,41690,20,0,False,190,song_dparad
senor,,0,False,Daite Senorita,Kurosagi,Tomohisa Yamashita,7,0.0,0.0,,,,,2006-12-07,CS7,iOS,1.0,-9.28,132,4,4,5,7,0,10930,9260,4710,2690,0,10930,9250,4700,2680,0,1000530,1000920,1001710,1002990,0,False,False,False,False,False,1,1,1,49947,0,0,False,1576,song_senor
mgadh,,0,False,Dance Hall,,Mrs. GREEN APPLE,7,0.0,0.0,,,,,2023-03-09,NS2,NS2,0.71,-2.23,133,2,3,6,7,0,9760,6140,3170,2120,0,9760,6140,3170,2110,0,1000520,1001280,1002480,1004340,0,False,False,False,False,False,1,1,1,62500,0,0,False,2095,song_mgadh
dmgene,,0,False,Dance My Generation,,Goldenbomber,7,0.0,0.0,,,,,2013-04-18,AC0 Sorairo,AC0,1.0,-8.11,134,2,3,6,7,0,10270,6820,4600,3070,0,10280,6820,4610,3070,0,1000690,1001120,1000300,1001250,0,False,False,False,False,False,1,1,1,68737,0,0,False,1380,song_dmgene
dchero,,0,False,Dancing Hero (Eat You Up),,Youko Oginome,7,0.0,0.0,,,,,2018-03-15,Blue,Nijiiro,1.0,-7.31,135,3,3,5,7,0,12260,9820,5120,2310,0,12260,9820,5120,2310,0,1000360,1000620,1000360,1002540,0,False,False,False,False,False,1,1,1,48564,20,0,False,161,song_dchero
digmog,,0,False,Digital Mole,,Gesu no Kiwami Otome,7,0.0,0.0,,,,,2015-07-09,PS Vita,PS Vita,1.0,-7.78,136,2,3,4,7,0,9640,6880,3510,2250,0,9640,6880,3510,2250,0,1000020,1000220,1001040,1001850,0,False,False,False,False,False,1,1,1,49941,0,0,False,1099,song_digmog
dryflw,,0,False,Dried Flower,,Yuuri,7,0.0,0.0,,,,,2021-09-09,NS1,NS1,1.0,-4.36,137,1,3,5,7,0,18100,9050,6060,4090,0,18110,9050,6060,4080,0,1000000,1000700,1000240,1001770,0,False,False,False,False,False,1,1,1,67414,0,0,False,943,song_dryflw
fantbb,,0,False,FANTASTIC BABY,,BIGBANG,7,0.0,0.0,,,,,2016-09-14,Red,AC0,1.0,-3.99,138,3,3,5,7,0,7300,5920,2530,1840,0,7300,5920,2530,1840,0,1001200,1000440,1000320,1001120,0,False,False,False,False,False,1,1,1,36003,0,0,False,1388,song_fantbb
rip_funk,RIP_funk,0,False,FUNKASTIC,,RIP SLYME,7,0.0,0.0,,,,,2010-07-23,iOS,iOS,1.0,-7.19,139,4,4,7,7,0,9980,6280,2990,2280,0,9980,6280,2990,2280,0,1000400,1001340,1001570,1002960,0,False,False,False,False,False,1,1,1,30723,0,0,False,1571,song_rip_funk
fmonst,,0,False,Fashion Monster,,Kyary Pamyu Pamyu,7,0.0,0.0,,,,,2013-03-13,AC0 Sorairo,Nijiiro,1.0,-8.29,140,3,4,5,7,0,12050,7250,4820,2650,0,12060,7250,4820,2650,0,1000100,1000500,1000180,1001500,0,False,False,False,False,False,1,1,1,76020,20,0,False,219,song_fmonst
twcfsp,,0,False,Feel Special,,TWICE,7,0.0,0.0,,,,,2022-09-22,NS2,NS2,0.71,-2.3,141,2,4,5,7,0,11570,6410,3810,2420,0,11570,6410,3810,2420,0,1000320,1000150,1001010,1001860,0,False,False,False,False,False,1,1,1,47291,0,0,False,2021,song_twcfsp
follom,,0,False,Follow Me,,E-girls,7,0.0,0.0,,,,,2015-03-11,AC0 Murasaki,PS Vita,1.0,-7.27,142,3,5,6,7,0,10690,7350,4140,2830,0,10690,7350,4140,2830,0,1000270,1000250,1001140,1000360,0,False,False,False,False,False,1,1,1,47269,0,0,False,1105,song_follom
frieng,,0,False,Frienger,,Ai Otsuka,7,0.0,0.0,,,,,2006-09-07,PSP2,iOS/AR,1.0,-7.59,143,4,5,5,7,0,11440,7340,4270,2390,0,11440,7340,4270,2390,0,1000580,1000940,1000480,1001410,0,False,False,False,False,False,1,1,1,51750,0,0,False,1153,song_frieng
furisd,,0,False,Furisodeshon,,Kyary Pamyu Pamyu,7,0.0,0.0,,,,,2014-07-09,iOS,iOS,1.0,-6.14,144,3,5,6,7,0,9440,5460,2940,1920,0,9440,5460,2940,1910,0,1000600,1001160,1001340,1002020,0,False,False,False,False,False,1,1,1,70829,0,0,False,1547,song_furisd
gekir3,,0,False,Geki-rare-san Special Medley,,Geki-rare-san wo Tsurete kita,7,0.0,0.0,,,,,2018-10-02,Blue,AC0,1.0,-3.48,145,4,5,6,7,0,12960,9780,8180,7220,0,12970,9790,8180,7220,0,1000320,1000260,1001160,1000260,0,False,False,False,False,False,1,1,1,7440,0,0,False,1669,song_gekir3
go9ra9,,0,False,Gokurakujoudo,,GARNiDELiA,7,0.0,0.0,,,,,2018-12-20,PS4,PS4,1.0,-5.66,146,3,5,5,7,0,10380,6640,4880,3320,0,10380,6640,4880,3320,0,1000180,1000700,1000520,1000600,0,False,False,False,False,False,1,1,1,60631,20,0,False,861,song_go9ra9
gomkis,,0,False,Gomen-nasai no Kissing You,,E-girls,7,0.0,0.0,,,,,2014-08-06,AC0 Kimidori,Nijiiro,1.0,-5.56,147,4,5,6,7,0,8860,6580,4090,2950,0,8860,6580,4080,2940,0,1000720,1000980,1002070,1000400,0,False,False,False,False,False,1,1,1,48877,20,0,False,256,song_gomkis
hotlim,,0,False,HOT LIMIT,,T.M.Revolution,7,0.0,0.0,,,,,2007-07-26,AC10,iOS,1.0,-6.93,148,3,4,6,7,0,12010,7970,4610,2950,0,12010,7970,4610,2950,0,1000730,1000450,1000860,1002000,0,False,False,False,False,False,1,1,1,15350,0,0,False,1552,song_hotlim
um8ga2,,0,False,Hachigatsu no Saka,,Ndaho & Peketan (Fischer's),7,0.0,0.0,,,,,2020-07-29,Nijiiro,Nijiiro,1.0,-6.75,149,2,3,5,7,0,12400,9090,5060,3390,0,12400,9090,5060,3370,0,1000500,1000710,1000200,1002390,0,False,False,False,False,False,1,1,1,76261,20,0,False,754,song_um8ga2
hadaka,,0,False,Hadaka no Kokoro,,Aimyon,7,0.0,0.0,,,,,2021-05-26,Nijiiro,NS1,1.0,-3.83,150,1,2,5,7,0,17750,11820,7130,5290,0,17750,11820,7120,5260,0,1000100,1000380,1000670,1001230,0,False,False,False,False,False,1,1,1,72226,0,0,False,953,song_hadaka
hamagu,,0,False,Hamaguri Bomber,,Yazima Beauty Salon,7,0.0,0.0,,,,,2009-12-17,AC13,AC13,0.71,-7.12,151,3,5,5,7,0,8430,5550,3250,2360,0,8460,5410,3110,2250,0,1000140,1000150,1001150,1003360,0,False,False,False,False,False,1,1,1,56248,0,0,False,1639,song_hamagu
or1,,0,False,Hana,,Orange Range,7,0.0,0.0,,,,,2005-07-05,AC7,AC12,0.71,-9.86,152,3,3,4,7,0,7670,5660,3540,2390,0,7690,5680,3340,2390,0,1000800,1000460,1000140,1004120,0,False,False,False,False,False,1,1,1,78143,0,0,False,1743,song_or1
haruji,haruj2,0,False,Harujion,,YOASOBI,7,0.0,0.0,,,,,2021-12-02,NS1,NS1,1.0,-6.52,153,2,3,5,7,0,15290,8860,5440,3330,0,15290,8860,5440,3320,0,1000350,1000820,1001180,1001940,0,False,False,False,False,False,1,1,1,45094,0,0,False,956,song_haruji
hslump,,0,False,Heart Slump Futari-bocchi,Knight Scoop,Hiroshi En,7,0.0,0.0,,,,,2015-07-01,AC0 Murasaki,AC0,1.0,-4.77,154,3,4,5,7,0,10250,7090,3380,2600,0,10250,7090,3370,2590,0,1000750,1000700,1002700,1002200,0,False,False,False,False,False,1,1,1,17341,0,0,False,1399,song_hslump
amhero,,0,False,Hero,,Namie Amuro,7,0.0,0.0,,,,,2018-03-15,Blue,Nijiiro,1.0,-5.77,155,2,3,3,7,0,16220,11910,7890,3770,0,16220,11900,7880,3740,0,1000420,1000230,1001050,1001900,0,False,False,False,False,False,1,1,1,61189,20,0,False,55,song_amhero
funmon,,0,False,Hero,,FUNKY MONKEY BABYS,7,0.0,0.0,,,,,2010-09-08,AC14,AC14,0.71,-7.96,156,3,4,4,7,0,11690,6940,4450,2360,0,11740,6970,18750,2370,0,1000350,1000620,1000300,1001060,0,False,False,False,False,False,1,1,1,72837,0,0,False,1673,song_funmon
dashon,,0,False,Honjitsu wa Seiten Nari,,Do As Infinity,7,0.0,0.0,,,,,2014-06-26,iOS,iOS,1.0,-6.68,157,4,4,5,7,0,7400,4890,2890,1900,0,7400,4890,2890,1900,0,1000600,1000360,1000340,1002500,0,False,False,False,False,False,1,1,1,32445,0,0,False,1543,song_dashon
skohmc,,0,False,Honoo to Mori no Carnival,,SEKAI NO OWARI,7,0.0,0.0,,,,,2014-11-20,WiiU2,WiiU2,1.0,-5.98,158,3,4,6,7,0,10560,6920,3970,2810,0,10570,6920,3960,2800,0,1000140,1000460,1001930,1003020,0,False,False,False,False,False,1,1,1,85037,0,0,False,1314,song_skohmc
ohdlov,,0,False,I LOVE...,,Official HIGE DANdism,7,0.0,0.0,,,,,2022-09-22,NS2,NS2,0.71,-2.31,159,2,3,4,7,0,15290,9450,5050,2860,0,15290,9450,5050,2850,0,1000550,1000450,1000200,1002760,0,False,False,False,False,False,1,1,1,47476,0,0,False,2014,song_ohdlov
born,,0,False,I Was Born To Love You,,Queen,7,0.0,0.0,,,,,2009-07-14,AC12.5,AC12.5,0.71,-12.0,160,4,6,7,7,0,7320,5100,2860,2330,0,7350,4940,2870,2150,0,1000720,1000400,1002880,1003210,0,False,False,False,False,False,1,1,1,105186,0,0,False,1752,song_born
ikenai,,0,False,Ikenai Taiyou,,Orange Range,7,0.0,0.0,,,,,2008-03-18,AC11,Nijiiro,1.0,-7.71,161,4,4,5,7,0,7230,5940,2940,2200,0,6390,5180,2660,2050,0,1000040,1000520,1003040,1003200,0,False,False,False,False,False,1,1,1,61782,20,0,False,300,song_ikenai
msmino,,0,False,Inochi Mijikashi Koise Yo Otome,,MOSHIMO,7,0.0,0.0,,,,,2018-12-19,Blue,Nijiiro,1.0,-7.37,162,3,3,5,7,0,10810,8210,4080,2060,0,10810,8210,4080,2060,0,1000620,1000710,1000140,1003220,0,False,False,False,False,False,1,1,1,72400,20,0,False,498,song_msmino
